Time (yyyy-MM-dd hh:mm:ss),Elapsed Time (seconds),Sampling Interval (seconds),Temp (Celsius),Wet Bulb Temp. (Celsius),Rel. Hum. (%),Baro. (mb),Altitude (Meters),Altitude Baseline (Meters),AOG (Meters),Wind Speed (m/s),Mag. Dir. (Degrees),True Dir. (Degrees)
2023-01-13 15:48:20,424.0,2.0,6.4,3.4,60.8,998.7,120,93.9148218722248,26.085178127775194,3.4,332,332
2023-01-13 15:48:22,426.0,2.0,6.4,3.4,60.8,998.5,122,93.91187660540649,28.08812339459351,4.9,299,299
2023-01-13 15:48:24,428.0,2.0,6.4,3.4,60.8,998.4,123,93.90893133858818,29.091068661411825,8.0,341,342
2023-01-13 15:48:26,430.0,2.0,6.4,3.4,60.8,998.2,123,93.90598607176987,29.094013928230126,8.4,321,322
2023-01-13 15:48:28,432.0,2.0,6.3,3.3,60.8,998.2,123,93.90304080495156,29.09695919504844,8.9,335,335
2023-01-13 15:48:30,434.0,2.0,6.3,3.3,60.8,998.2,123,93.90009553813324,29.099904461866757,7.9,306,306
2023-01-13 15:48:32,436.0,2.0,6.3,3.3,60.8,998.4,122,93.89715027131493,28.102849728685072,8.4,344,344
2023-01-13 15:48:34,438.0,2.0,6.3,3.3,60.8,998.2,123,93.89420500449661,29.105794995503388,7.1,301,301
2023-01-13 15:48:36,440.0,2.0,6.3,3.3,60.8,998.2,124,93.8912597376783,30.108740262321703,6.1,328,329
2023-01-13 15:48:38,442.0,2.0,6.3,3.3,60.8,998.2,124,93.88831447086,30.111685529140004,6.7,324,324
2023-01-13 15:48:40,444.0,2.0,6.3,3.3,60.8,998.0,125,93.88536920404168,31.11463079595832,6.7,314,314
2023-01-13 15:48:42,446.0,2.0,6.3,3.3,60.8,998.0,126,93.88242393722336,32.117576062776635,7.3,322,323
2023-01-13 15:48:44,448.0,2.0,6.3,3.3,60.7,998.0,125,93.87947867040505,31.12052132959495,8.4,315,315
2023-01-13 15:48:46,450.0,2.0,6.3,3.3,60.7,998.0,124,93.87653340358673,30.123466596413266,9.4,306,307
2023-01-13 15:48:48,452.0,2.0,6.3,3.3,60.6,998.2,123,93.87358813676843,29.126411863231567,9.5,334,334
2023-01-13 15:48:50,454.0,2.0,6.3,3.3,60.6,998.4,123,93.87064286995012,29.129357130049883,9.6,317,317
2023-01-13 15:48:52,456.0,2.0,6.3,3.3,60.6,998.5,121,93.8676976031318,27.132302396868198,9.5,325,326
2023-01-13 15:48:54,458.00000000000006,2.0,6.3,3.3,60.6,998.5,121,93.86475233631349,27.135247663686513,9.3,301,301
2023-01-13 15:48:56,460.00000000000006,2.0,6.3,3.3,60.6,998.5,120,93.86180706949517,26.13819293050483,9.4,303,304
2023-01-13 15:48:58,462.00000000000006,2.0,6.3,3.3,60.6,998.7,120,93.85886180267687,26.14113819732313,8.8,352,353
2023-01-13 15:49:00,464.00000000000006,2.0,6.3,3.3,60.6,998.5,120,93.85591653585855,26.144083464141445,9.1,303,304
2023-01-13 15:49:02,466.00000000000006,2.0,6.3,3.3,60.6,998.5,120,93.85297126904024,26.14702873095976,8.8,315,316
2023-01-13 15:49:04,468.00000000000006,2.0,6.3,3.3,60.5,998.5,120,93.85002600222192,26.149973997778076,8.2,291,291
2023-01-13 15:49:06,470.00000000000006,2.0,6.3,3.3,60.5,998.5,120,93.84708073540361,26.15291926459639,8.5,354,355
2023-01-13 15:49:08,472.00000000000006,2.0,6.3,3.3,60.5,998.5,121,93.8441354685853,27.155864531414693,7.5,289,289
2023-01-13 15:49:10,474.00000000000006,2.0,6.3,3.3,60.5,998.5,121,93.84119020176699,27.15880979823301,7.2,317,317
2023-01-13 15:49:12,476.00000000000006,2.0,6.3,3.3,60.6,998.4,123,93.83824493494868,29.161755065051324,8.0,336,336
2023-01-13 15:49:14,478.00000000000006,2.0,6.3,3.3,60.6,998.0,125,93.83529966813036,31.16470033186964,7.4,312,312
2023-01-13 15:49:16,480.00000000000006,2.0,6.3,3.3,60.6,997.7,127,93.83235440131205,33.167645598687955,7.1,335,336
2023-01-13 15:49:18,482.00000000000006,2.0,6.3,3.3,60.6,997.5,129,93.82940913449374,35.170590865506256,8.2,323,323
2023-01-13 15:49:20,484.00000000000006,2.0,6.3,3.3,60.6,997.4,130,93.82646386767543,36.17353613232457,7.9,330,331
2023-01-13 15:49:22,486.00000000000006,2.0,6.2,3.3,60.6,997.2,131,93.82351860085711,37.17648139914289,7.1,302,303
2023-01-13 15:49:24,488.00000000000006,2.0,6.2,3.3,60.6,997.2,131,93.8205733340388,37.1794266659612,6.8,306,307
2023-01-13 15:49:26,490.00000000000006,2.0,6.2,3.3,60.7,997.2,132,93.81762806722048,38.18237193277952,6.7,322,323
2023-01-13 15:49:28,492.00000000000006,2.0,6.2,3.3,60.7,997.4,130,93.81468280040218,36.18531719959782,7.5,305,305
2023-01-13 15:49:30,494.00000000000006,2.0,6.3,3.3,60.7,997.5,129,93.81173753358387,35.188262466416134,7.5,310,310
2023-01-13 15:49:32,496.00000000000006,2.0,6.3,3.3,60.7,997.7,127,93.80879226676555,33.19120773323445,7.9,337,338
2023-01-13 15:49:34,498.00000000000006,2.0,6.3,3.3,60.8,997.9,127,93.80584699994724,33.194153000052765,6.5,353,354
2023-01-13 15:49:36,500.00000000000006,2.0,6.3,3.3,60.8,997.9,126,93.80290173312892,32.19709826687108,5.7,292,293
2023-01-13 15:49:38,502.00000000000006,2.0,6.3,3.3,60.8,998.0,125,93.7999564663106,31.200043533689396,7.7,314,314
2023-01-13 15:49:40,504.00000000000006,2.0,6.3,3.3,60.8,998.0,125,93.7970111994923,31.202988800507697,8.5,330,330
2023-01-13 15:49:42,506.00000000000006,2.0,6.3,3.3,60.8,997.7,128,93.79406593267399,34.20593406732601,7.6,354,354
2023-01-13 15:49:44,508.00000000000006,2.0,6.3,3.3,60.8,997.7,128,93.79112066585567,34.20887933414433,8.6,291,291
2023-01-13 15:49:46,510.00000000000006,2.0,6.3,3.3,60.8,997.7,127,93.78817539903736,33.21182460096264,8.5,313,314
2023-01-13 15:49:48,512.0,2.0,6.3,3.3,60.8,998.0,125,93.78523013221904,31.21476986778096,7.5,299,299
2023-01-13 15:49:50,514.0,2.0,6.3,3.3,60.8,998.0,126,93.78228486540074,32.21771513459926,7.1,334,335
2023-01-13 15:49:52,516.0,2.0,6.3,3.3,60.9,997.7,127,93.77933959858242,33.220660401417575,6.4,320,320
2023-01-13 15:49:54,518.0,2.0,6.3,3.3,60.8,997.7,128,93.77639433176411,34.22360566823589,6.6,324,325
2023-01-13 15:49:56,520.0,2.0,6.3,3.3,60.8,997.5,128,93.7734490649458,34.226550935054206,6.1,20,20
2023-01-13 15:49:58,522.0,2.0,6.3,3.3,60.8,997.5,129,93.77050379812748,35.22949620187252,6.2,330,331
2023-01-13 15:50:00,524.0,2.0,6.3,3.3,60.8,997.2,131,93.76755853130918,37.23244146869082,5.9,339,340
2023-01-13 15:50:02,526.0,2.0,6.3,3.3,60.8,997.2,131,93.76461326449086,37.23538673550914,6.5,308,308
2023-01-13 15:50:04,528.0,2.0,6.3,3.3,60.8,997.2,132,93.76166799767255,38.23833200232745,6.6,307,308
2023-01-13 15:50:06,530.0,2.0,6.3,3.3,60.8,997.0,133,93.75872273085423,39.24127726914577,5.4,335,336
2023-01-13 15:50:08,532.0,2.0,6.3,3.3,60.9,996.9,134,93.75577746403592,40.244222535964084,5.1,327,328
2023-01-13 15:50:10,534.0,2.0,6.2,3.3,60.9,996.7,136,93.75283219721761,42.247167802782386,6.0,326,326
2023-01-13 15:50:12,536.0,2.0,6.2,3.3,60.9,996.9,134,93.7498869303993,40.2501130696007,6.2,313,314
2023-01-13 15:50:14,538.0,2.0,6.2,3.3,60.9,997.0,133,93.74694166358098,39.253058336419016,7.7,326,326
2023-01-13 15:50:16,540.0,2.0,6.2,3.2,61.0,997.2,131,93.74399639676267,37.25600360323733,8.8,312,312
2023-01-13 15:50:18,542.0,2.0,6.2,3.2,61.0,997.7,128,93.74105112994435,34.25894887005565,8.7,316,316
2023-01-13 15:50:20,544.0,2.0,6.2,3.2,61.0,998.0,126,93.73810586312605,32.26189413687395,8.5,309,309
2023-01-13 15:50:22,546.0,2.0,6.2,3.2,60.9,998.2,123,93.73516059630774,29.264839403692264,8.8,322,323
2023-01-13 15:50:24,548.0,2.0,6.2,3.2,60.9,998.2,123,93.73221532948942,29.26778467051058,8.1,319,319
2023-01-13 15:50:26,550.0,2.0,6.2,3.2,60.8,998.2,123,93.7292700626711,29.270729937328895,8.1,296,297
2023-01-13 15:50:28,552.0,2.0,6.2,3.2,60.8,998.2,123,93.72632479585279,29.27367520414721,8.8,308,308
2023-01-13 15:50:30,554.0,2.0,6.2,3.2,60.8,998.4,123,93.72337952903447,29.276620470965526,8.3,309,309
2023-01-13 15:50:32,556.0,2.0,6.3,3.3,60.7,998.2,123,93.72043426221617,29.279565737783827,8.1,312,313
2023-01-13 15:50:34,558.0,2.0,6.3,3.3,60.7,998.2,123,93.71748899539786,29.282511004602142,7.7,325,325
2023-01-13 15:50:36,560.0,2.0,6.3,3.3,60.7,998.0,124,93.71454372857954,30.285456271420458,7.6,288,288
2023-01-13 15:50:38,562.0,2.0,6.3,3.3,60.6,997.7,127,93.71159846176123,33.28840153823877,7.4,346,347
2023-01-13 15:50:40,564.0,2.0,6.2,3.3,60.6,997.5,128,93.70865319494291,34.29134680505709,7.2,315,316
2023-01-13 15:50:42,566.0,2.0,6.2,3.3,60.6,997.5,129,93.70570792812461,35.29429207187539,8.4,299,299
2023-01-13 15:50:44,568.0,2.0,6.2,3.2,60.6,997.4,130,93.7027626613063,36.297237338693705,8.5,30,30
2023-01-13 15:50:46,570.0,2.0,6.2,3.2,60.6,997.2,133,93.69981739448798,39.30018260551202,7.5,297,298
2023-01-13 15:50:48,572.0,2.0,6.2,3.2,60.6,997.0,133,93.69687212766966,39.303127872330336,8.7,320,320
2023-01-13 15:50:50,574.0,2.0,6.2,3.2,60.6,996.9,134,93.69392686085135,40.30607313914865,7.9,40,40
2023-01-13 15:50:52,576.0,2.0,6.2,3.2,60.6,996.7,136,93.69098159403305,42.30901840596695,6.9,310,311
2023-01-13 15:50:54,578.0,2.0,6.2,3.2,60.6,996.7,136,93.68803632721473,42.31196367278527,6.0,10,11
2023-01-13 15:50:56,580.0,2.0,6.2,3.2,60.6,996.9,134,93.68509106039642,40.31490893960358,4.8,315,315
2023-01-13 15:50:58,582.0,2.0,6.2,3.2,60.6,997.2,131,93.6821457935781,37.3178542064219,5.8,315,316
2023-01-13 15:51:00,584.0,2.0,6.2,3.2,60.7,997.7,128,93.67920052675979,34.320799473240214,5.5,328,329
2023-01-13 15:51:02,586.0,2.0,6.2,3.2,60.7,998.0,125,93.67625525994148,31.323744740058515,5.7,325,326
2023-01-13 15:51:04,588.0,2.0,6.3,3.3,60.7,998.0,124,93.67330999312317,30.32669000687683,5.2,336,336
2023-01-13 15:51:06,590.0,2.0,6.3,3.3,60.7,998.0,125,93.67036472630485,31.329635273695146,5.0,323,324
2023-01-13 15:51:08,592.0,2.0,6.3,3.3,60.7,998.0,125,93.66741945948654,31.33258054051346,4.8,316,317
2023-01-13 15:51:10,594.0,2.0,6.3,3.3,60.7,998.2,124,93.66447419266822,30.335525807331777,3.5,317,318
2023-01-13 15:51:12,596.0,2.0,6.3,3.3,60.7,998.4,122,93.66152892584992,28.33847107415008,4.5,330,330
2023-01-13 15:51:14,598.0,2.0,6.3,3.3,60.6,998.2,123,93.6585836590316,29.341416340968394,5.0,307,308
2023-01-13 15:51:16,600.0,2.0,6.3,3.3,60.6,998.0,125,93.65563839221329,31.34436160778671,5.0,325,326
2023-01-13 15:51:18,602.0,2.0,6.3,3.3,60.6,997.7,128,93.65269312539498,34.347306874605025,4.5,351,351
2023-01-13 15:51:20,604.0,2.0,6.3,3.3,60.7,997.5,128,93.64974785857666,34.35025214142334,4.2,310,310
2023-01-13 15:51:22,606.0,2.0,6.3,3.3,60.7,997.5,129,93.64680259175836,35.35319740824164,4.3,317,317
2023-01-13 15:51:24,608.0,2.0,6.3,3.3,60.7,997.5,129,93.64385732494004,35.35614267505996,3.3,329,330
2023-01-13 15:51:26,610.0,2.0,6.3,3.3,60.7,997.4,130,93.64091205812173,36.35908794187827,3.4,294,295
2023-01-13 15:51:28,612.0,2.0,6.3,3.3,60.7,997.2,131,93.63796679130341,37.36203320869659,4.6,300,300
2023-01-13 15:51:30,614.0,2.0,6.3,3.3,60.7,997.2,131,93.6350215244851,37.3649784755149,2.9,42,43
2023-01-13 15:51:32,616.0,2.0,6.2,3.3,60.8,997.2,133,93.63207625766678,39.36792374233322,2.6,312,312
2023-01-13 15:51:34,618.0,2.0,6.2,3.3,60.8,997.2,133,93.62913099084848,39.37086900915152,2.7,337,337
2023-01-13 15:51:36,620.0,2.0,6.2,3.3,60.8,997.2,133,93.62618572403017,39.373814275969835,2.3,344,345
2023-01-13 15:51:38,622.0,2.0,6.2,3.3,60.8,997.2,132,93.62324045721185,38.37675954278815,1.9,340,341
2023-01-13 15:51:40,624.0,2.0,6.3,3.3,60.9,997.5,129,93.62029519039353,35.379704809606466,3.4,322,322
2023-01-13 15:51:42,626.0,2.0,6.3,3.3,60.9,997.9,127,93.61734992357522,33.38265007642478,4.1,313,314
2023-01-13 15:51:44,628.0,2.0,6.3,3.3,60.9,998.0,125,93.61440465675692,31.385595343243082,5.2,313,313
2023-01-13 15:51:46,630.0,2.0,6.3,3.3,60.9,998.2,124,93.6114593899386,30.388540610061398,5.5,314,314
2023-01-13 15:51:48,632.0,2.0,6.3,3.3,60.9,998.0,125,93.60851412312029,31.391485876879713,5.7,336,337
2023-01-13 15:51:50,634.0,2.0,6.3,3.3,60.9,997.7,127,93.60556885630197,33.39443114369803,6.0,311,312
2023-01-13 15:51:52,636.0,2.0,6.3,3.3,60.9,997.7,128,93.60262358948366,34.397376410516344,5.6,330,331
2023-01-13 15:51:54,638.0,2.0,6.3,3.3,60.9,997.7,128,93.59967832266535,34.400321677334645,4.3,268,269
2023-01-13 15:51:56,640.0,2.0,6.3,3.3,60.9,997.7,127,93.59673305584704,33.40326694415296,3.7,339,339
2023-01-13 15:51:58,642.0,2.0,6.3,3.3,60.9,998.0,125,93.59378778902872,31.406212210971276,5.3,313,314
2023-01-13 15:52:00,644.0,2.0,6.3,3.3,60.9,998.2,123,93.59084252221041,29.40915747778959,4.4,327,328
2023-01-13 15:52:02,646.0,2.0,6.3,3.3,60.9,998.4,122,93.5878972553921,28.412102744607907,4.3,342,343
2023-01-13 15:52:04,648.0,2.0,6.3,3.4,60.9,998.5,122,93.58495198857379,28.415048011426208,2.9,345,346
2023-01-13 15:52:06,650.0,2.0,6.3,3.4,60.9,998.5,121,93.58200672175548,27.417993278244523,3.1,6,6
2023-01-13 15:52:08,652.0,2.0,6.4,3.4,60.9,998.5,120,93.57906145493716,26.42093854506284,3.1,338,338
2023-01-13 15:52:10,654.0,2.0,6.4,3.4,60.9,998.7,119,93.57611618811885,25.423883811881154,2.7,6,6
2023-01-13 15:52:12,656.0,2.0,6.4,3.4,60.9,998.9,118,93.57317092130053,24.42682907869947,3.3,336,337
2023-01-13 15:52:14,658.0,2.0,6.4,3.4,60.9,999.0,117,93.57022565448223,23.42977434551777,3.5,326,326
2023-01-13 15:52:16,660.0,2.0,6.4,3.4,60.9,999.0,116,93.56728038766391,22.432719612336086,4.3,312,312
2023-01-13 15:52:18,662.0,2.0,6.4,3.4,60.9,999.0,116,93.5643351208456,22.4356648791544,3.7,309,309
2023-01-13 15:52:20,664.0,2.0,6.4,3.4,60.8,999.0,117,93.56138985402728,23.438610145972717,3.0,323,323
2023-01-13 15:52:22,666.0,2.0,6.4,3.4,60.8,999.0,117,93.55844458720897,23.441555412791033,2.8,28,28
2023-01-13 15:52:24,668.0,2.0,6.4,3.4,60.8,999.2,116,93.55549932039067,22.444500679609334,4.0,48,49
2023-01-13 15:52:26,670.0,2.0,6.4,3.4,60.8,999.2,115,93.55255405357235,21.44744594642765,4.5,22,23
2023-01-13 15:52:28,672.0,2.0,6.4,3.4,60.8,999.2,115,93.54960878675404,21.450391213245965,3.8,38,38
2023-01-13 15:52:30,674.0,2.0,6.4,3.4,60.8,999.4,114,93.54666351993572,20.45333648006428,2.7,83,84
2023-01-13 15:52:32,676.0,2.0,6.4,3.4,60.8,999.4,114,93.5437182531174,20.456281746882595,1.3,281,282
2023-01-13 15:52:34,678.0,2.0,6.4,3.4,60.9,999.4,114,93.54077298629909,20.45922701370091,1.6,287,288
2023-01-13 15:52:36,680.0,2.0,6.4,3.4,60.9,999.5,112,93.53782771948079,18.462172280519212,1.4,187,188
2023-01-13 15:52:38,682.0,2.0,6.4,3.4,61.0,999.7,110,93.53488245266247,16.465117547337528,1.5,18,18
2023-01-13 15:52:40,684.0,2.0,6.4,3.4,61.0,1000.0,109,93.53193718584416,15.468062814155843,2.7,30,31
2023-01-13 15:52:42,686.0,2.0,6.4,3.4,61.1,1000.0,108,93.52899191902584,14.471008080974158,2.5,21,21
2023-01-13 15:52:44,688.0,2.0,6.4,3.4,61.1,1000.0,108,93.52604665220753,14.473953347792474,1.8,39,39
2023-01-13 15:52:46,690.0,2.0,6.5,3.4,61.2,1000.2,106,93.52310138538923,12.476898614610775,1.2,356,357
2023-01-13 15:52:48,692.0,2.0,6.5,3.4,61.2,1000.4,105,93.52015611857091,11.47984388142909,1.3,340,341
2023-01-13 15:52:50,694.0,2.0,6.5,3.4,61.2,1000.5,104,93.5172108517526,10.482789148247406,2.5,7,8
2023-01-13 15:52:52,696.0,2.0,6.5,3.5,61.3,1000.5,104,93.51426558493428,10.485734415065721,2.9,45,45
2023-01-13 15:52:54,698.0,2.0,6.5,3.5,61.3,1000.7,104,93.51132031811596,10.488679681884037,3.2,28,29
2023-01-13 15:52:56,700.0,2.0,6.5,3.5,61.3,1000.7,102,93.50837505129766,8.491624948702338,3.1,349,350
2023-01-13 15:52:58,702.0,2.0,6.5,3.5,61.4,1000.9,101,93.50542978447935,7.494570215520653,2.6,338,338
2023-01-13 15:53:00,704.0,2.0,6.5,3.5,61.4,1001.2,99,93.50248451766103,5.497515482338969,1.8,335,335
2023-01-13 15:53:02,706.0,2.0,6.5,3.5,61.4,1001.4,96,93.49953925084272,2.500460749157284,1.7,317,318
2023-01-13 15:53:04,708.0,2.0,6.5,3.6,61.4,1001.7,93,93.4965939840244,-0.49659398402440047,4.1,307,307
2023-01-13 15:53:06,710.0,2.0,6.5,3.6,61.4,1001.9,92,93.4936487172061,-1.4936487172060993,5.0,4,5
2023-01-13 15:53:08,712.0,2.0,6.6,3.6,61.4,1001.7,93,93.49070345038778,-0.49070345038778385,4.8,24,25
2023-01-13 15:53:10,714.0,2.0,6.6,3.6,61.4,1001.5,95,93.48775818356947,1.5122418164305316,4.5,261,261
2023-01-13 15:53:12,716.0,2.0,6.6,3.6,61.5,1001.2,98,93.48481291675115,4.515187083248847,4.2,295,296
2023-01-13 15:53:14,718.0,2.0,6.6,3.6,61.5,1001.0,101,93.48186764993284,7.518132350067162,3.1,328,328
2023-01-13 15:53:16,720.0,2.0,6.6,3.6,61.5,1000.7,104,93.47892238311454,10.521077616885464,4.2,315,316
2023-01-13 15:53:18,722.0,2.0,6.6,3.6,61.5,1000.2,106,93.47597711629622,12.524022883703779,3.5,235,235
2023-01-13 15:53:20,724.0,2.0,6.5,3.6,61.5,999.9,110,93.4730318494779,16.526968150522094,3.0,305,306
2023-01-13 15:53:22,726.0,2.0,6.5,3.6,61.5,999.7,112,93.47008658265959,18.52991341734041,4.3,263,263
2023-01-13 15:53:24,728.0,2.0,6.5,3.5,61.5,999.5,112,93.46714131584127,18.532858684158725,4.5,326,326
2023-01-13 15:53:26,730.0,2.0,6.5,3.5,61.5,999.5,113,93.46419604902297,19.535803950977026,3.7,324,324
2023-01-13 15:53:28,732.0,2.0,6.5,3.5,61.4,999.4,114,93.46125078220466,20.538749217795342,4.0,292,292
2023-01-13 15:53:30,734.0,2.0,6.5,3.5,61.3,999.2,116,93.45830551538634,22.541694484613657,3.5,323,324
2023-01-13 15:53:32,736.0,2.0,6.5,3.4,61.2,999.0,117,93.45536024856803,23.544639751431973,3.4,296,297
2023-01-13 15:53:34,738.0,2.0,6.4,3.4,61.2,998.7,118,93.45241498174971,24.547585018250288,4.0,308,309
2023-01-13 15:53:36,740.0,2.0,6.4,3.4,61.1,998.5,121,93.4494697149314,27.550530285068604,3.4,327,328
2023-01-13 15:53:38,742.0,2.0,6.4,3.4,61.0,998.5,122,93.4465244481131,28.553475551886905,4.4,5,6
2023-01-13 15:53:40,744.0,2.0,6.4,3.4,60.9,998.4,123,93.44357918129478,29.55642081870522,3.9,315,316
2023-01-13 15:53:42,746.0,2.0,6.4,3.4,60.9,998.2,123,93.44063391447646,29.559366085523536,4.1,297,298
2023-01-13 15:53:44,748.0,2.0,6.4,3.4,60.8,998.2,123,93.43768864765815,29.56231135234185,4.4,325,326
2023-01-13 15:53:46,750.0,2.0,6.4,3.4,60.7,998.2,123,93.43474338083983,29.565256619160166,5.2,346,347
2023-01-13 15:53:48,752.0,2.0,6.3,3.3,60.7,998.0,125,93.43179811402153,31.568201885978468,4.2,320,321
2023-01-13 15:53:50,754.0,2.0,6.3,3.3,60.6,998.0,125,93.42885284720322,31.571147152796783,3.6,314,315
2023-01-13 15:53:52,756.0,2.0,6.3,3.3,60.6,998.2,124,93.4259075803849,30.5740924196151,4.3,334,334
2023-01-13 15:53:54,758.0,2.0,6.3,3.3,60.6,998.2,123,93.42296231356659,29.577037686433414,4.9,305,306
2023-01-13 15:53:56,760.0,2.0,6.3,3.3,60.5,998.2,123,93.42001704674827,29.57998295325173,5.1,328,329
2023-01-13 15:53:58,762.0,2.0,6.3,3.3,60.5,998.4,123,93.41707177992997,29.58292822007003,4.6,332,333
2023-01-13 15:54:00,764.0,2.0,6.3,3.3,60.5,998.5,122,93.41412651311165,28.585873486888346,6.0,333,333
2023-01-13 15:54:02,766.0,2.0,6.3,3.3,60.5,998.2,123,93.41118124629334,29.58881875370666,7.1,357,358
2023-01-13 15:54:04,768.0,2.0,6.3,3.3,60.4,997.9,126,93.40823597947502,32.59176402052498,6.7,316,317
2023-01-13 15:54:06,770.0,2.0,6.3,3.3,60.4,997.5,129,93.40529071265671,35.59470928734329,8.0,309,309
2023-01-13 15:54:08,772.0,2.0,6.3,3.3,60.3,997.2,132,93.4023454458384,38.59765455416159,7.2,322,322
2023-01-13 15:54:10,774.0,2.0,6.2,3.3,60.3,997.0,134,93.39940017902009,40.60059982097991,6.2,326,326
2023-01-13 15:54:12,776.0,2.0,6.2,3.3,60.3,996.9,134,93.39645491220178,40.603545087798224,6.6,298,299
2023-01-13 15:54:14,778.0,2.0,6.2,3.3,60.3,996.7,136,93.39350964538346,42.60649035461654,6.5,345,346
2023-01-13 15:54:16,780.0,2.0,6.2,3.3,60.3,996.5,137,93.39056437856514,43.609435621434855,6.0,286,287
2023-01-13 15:54:18,782.0,2.0,6.2,3.2,60.3,996.2,141,93.38761911174684,47.612380888253156,6.2,354,355
2023-01-13 15:54:20,784.0,2.0,6.2,3.2,60.3,996.0,143,93.38467384492853,49.61532615507147,7.0,58,59
2023-01-13 15:54:22,786.0,2.0,6.2,3.2,60.4,995.7,146,93.38172857811021,52.61827142188979,7.1,354,355
2023-01-13 15:54:24,788.0,2.0,6.1,3.2,60.4,995.5,146,93.3787833112919,52.6212166887081,7.1,310,310
2023-01-13 15:54:26,790.0,2.0,6.1,3.1,60.5,995.2,149,93.37583804447358,55.62416195552642,5.8,2,2
2023-01-13 15:54:28,792.0,2.0,6.1,3.2,60.5,995.0,150,93.37289277765527,56.62710722234473,5.9,299,300
2023-01-13 15:54:30,794.0,2.0,6.1,3.2,60.6,994.9,152,93.36994751083697,58.630052489163035,6.7,350,350
2023-01-13 15:54:32,796.0,2.0,6.1,3.2,60.6,994.5,155,93.36700224401865,61.63299775598135,7.3,354,354
2023-01-13 15:54:34,798.0,2.0,6.1,3.1,60.7,994.2,157,93.36405697720033,63.635943022799665,7.9,328,328
2023-01-13 15:54:36,800.0,2.0,6.0,3.0,60.8,993.9,160,93.36111171038202,66.63888828961798,6.8,11,12
2023-01-13 15:54:38,802.0,2.0,6.0,3.0,60.8,993.5,163,93.3581664435637,69.6418335564363,7.7,340,340
2023-01-13 15:54:40,804.0,2.0,6.0,3.0,60.9,993.2,166,93.3552211767454,72.6447788232546,7.7,322,323
2023-01-13 15:54:42,806.0,2.0,5.9,2.9,60.9,993.0,168,93.35227590992709,74.64772409007291,5.3,348,348
2023-01-13 15:54:44,808.0,2.0,5.9,2.9,60.9,993.2,165,93.34933064310877,71.65066935689123,4.1,309,309
2023-01-13 15:54:46,810.0,2.0,5.9,2.9,60.9,993.7,162,93.34638537629046,68.65361462370954,4.6,350,350
2023-01-13 15:54:48,812.0,2.0,6.0,3.0,60.9,994.2,157,93.34344010947214,63.65655989052786,5.6,328,328
2023-01-13 15:54:50,814.0,2.0,6.0,3.0,60.9,994.7,153,93.34049484265384,59.65950515734616,4.4,321,322
2023-01-13 15:54:52,816.0,2.0,6.0,3.0,60.9,995.2,149,93.33754957583552,55.662450424164476,3.9,354,355
2023-01-13 15:54:54,818.0,2.0,6.0,3.1,60.9,995.7,146,93.33460430901721,52.66539569098279,4.6,340,340
2023-01-13 15:54:56,820.0,2.0,6.1,3.2,61.0,996.2,141,93.3316590421989,47.66834095780111,5.9,319,320
2023-01-13 15:54:58,822.0,2.0,6.1,3.2,61.0,997.0,134,93.32871377538058,40.67128622461942,5.8,308,308
2023-01-13 15:55:00,824.0,2.0,6.1,3.2,61.0,997.7,128,93.32576850856228,34.67423149143772,3.4,358,359
2023-01-13 15:55:02,826.0,2.0,6.2,3.2,61.0,998.2,123,93.32282324174396,29.67717675825604,3.9,8,9
2023-01-13 15:55:04,828.0,2.0,6.2,3.2,61.0,998.5,122,93.31987797492565,28.680122025074354,5.1,328,328
2023-01-13 15:55:06,830.0,2.0,6.2,3.3,60.9,998.4,122,93.31693270810733,28.68306729189267,5.2,285,285
2023-01-13 15:55:08,832.0,2.0,6.3,3.3,60.9,998.0,126,93.31398744128902,32.686012558710985,7.7,353,354
2023-01-13 15:55:10,834.0,2.0,6.2,3.3,60.9,997.2,132,93.31104217447071,38.688957825529286,7.2,303,303
2023-01-13 15:55:12,836.0,2.0,6.2,3.2,60.9,996.7,137,93.3080969076524,43.6919030923476,7.8,324,325
2023-01-13 15:55:14,838.0,2.0,6.2,3.2,60.9,996.2,141,93.30515164083408,47.69484835916592,7.5,326,326
2023-01-13 15:55:16,840.0,2.0,6.2,3.2,60.8,995.7,144,93.30220637401577,50.69779362598423,6.6,324,324
2023-01-13 15:55:18,842.0,2.0,6.1,3.2,60.8,995.7,146,93.29926110719745,52.70073889280255,6.4,316,317
2023-01-13 15:55:20,844.0,2.0,6.1,3.2,60.8,995.5,146,93.29631584037915,52.70368415962085,6.6,310,310
2023-01-13 15:55:22,846.0,2.0,6.1,3.2,60.8,995.2,148,93.29337057356084,54.706629426439164,5.1,294,294
2023-01-13 15:55:24,848.0,2.0,6.1,3.2,60.8,995.2,150,93.29042530674252,56.70957469325748,4.5,343,343
2023-01-13 15:55:26,850.0,2.0,6.1,3.2,60.8,995.2,150,93.2874800399242,56.712519960075795,5.6,327,327
2023-01-13 15:55:28,852.0,2.0,6.1,3.2,60.8,995.5,146,93.28453477310589,52.71546522689411,6.0,305,306
2023-01-13 15:55:30,854.0,2.0,6.1,3.2,60.8,995.9,143,93.28158950628757,49.718410493712426,5.8,333,333
2023-01-13 15:55:32,856.0,2.0,6.1,3.2,60.8,996.0,141,93.27864423946927,47.72135576053073,5.2,339,339
